code,time,direct,action,price,qty,tag,fee,barno
DCE.m.HOT,202109152145,LONG,OPEN,3514,1,,1.51,767
DCE.m.HOT,202109152150,LONG,OPEN,3516,4,,6.04,768
DCE.c.HOT,202109152155,SHORT,CLOSE,2452,3,,0,769
DCE.c.HOT,202109152155,SHORT,CLOSE,2452,2,,0,769
DCE.c.HOT,202109152155,LONG,OPEN,2452,5,,6.05,769
DCE.m.HOT,202109160905,LONG,CLOSE,3541,1,,0,783
DCE.m.HOT,202109160905,LONG,CLOSE,3541,4,,0,783
DCE.m.HOT,202109160905,SHORT,OPEN,3541,2,,3.02,783
DCE.m.HOT,202109160910,SHORT,OPEN,3544,3,,4.53,784
DCE.c.HOT,202109160910,LONG,CLOSE,2445,5,,0,784
DCE.c.HOT,202109160910,SHORT,OPEN,2445,5,,6.05,784
DCE.m.HOT,202109160915,SHORT,CLOSE,3545,2,,0,785
DCE.m.HOT,202109160915,SHORT,CLOSE,3545,3,,0,785
DCE.m.HOT,202109160915,LONG,OPEN,3545,5,,7.55,785
DCE.c.HOT,202109160915,SHORT,CLOSE,2453,2,,0,785
DCE.c.HOT,202109160920,SHORT,OPEN,2452,2,,2.42,786
DCE.c.HOT,202109160955,SHORT,CLOSE,2448,3,,0,793
DCE.c.HOT,202109160955,SHORT,CLOSE,2448,2,,0,793
DCE.c.HOT,202109160955,LONG,OPEN,2448,5,,6.05,793
DCE.m.HOT,202109161005,LONG,CLOSE,3535,5,,0,795
DCE.m.HOT,202109161005,SHORT,OPEN,3535,5,,7.55,795
DCE.cs.HOT,202109161010,LONG,CLOSE,2795,1,,1.51,796
DCE.m.HOT,202109161015,SHORT,CLOSE,3535,2,,0,797
DCE.cs.HOT,202109161015,LONG,CLOSE,2797,3,,4.53,797
DCE.m.HOT,202109161035,SHORT,CLOSE,3535,3,,0,798
DCE.m.HOT,202109161035,LONG,OPEN,3535,5,,7.55,798
DCE.cs.HOT,202109161035,LONG,OPEN,2797,4,,6.04,798
DCE.y.HOT,202109161110,LONG,CLOSE,9110,5,,12.55,805
DCE.y.HOT,202109161110,SHORT,OPEN,9110,5,,12.55,805
DCE.y.HOT,202109161355,SHORT,CLOSE,9100,1,,0,814
DCE.y.HOT,202109161400,SHORT,CLOSE,9088,4,,0,815
DCE.y.HOT,202109161400,LONG,OPEN,9088,5,,12.55,815
DCE.y.HOT,202109161405,LONG,CLOSE,9084,5,,0,816
DCE.y.HOT,202109161405,SHORT,OPEN,9084,5,,12.55,816
DCE.c.HOT,202109161430,LONG,CLOSE,2441,4,,0,821
DCE.c.HOT,202109161435,LONG,OPEN,2441,4,,4.84,822
DCE.cs.HOT,202109161450,LONG,CLOSE,2808,1,,1.51,825
DCE.cs.HOT,202109161450,LONG,CLOSE,2808,4,,0,825
DCE.cs.HOT,202109161455,LONG,OPEN,2811,4,,6.04,826
DCE.y.HOT,202109161500,SHORT,CLOSE,9104,5,,0,827
DCE.y.HOT,202109161500,LONG,OPEN,9104,3,,7.53,827
DCE.cs.HOT,202109161500,LONG,CLOSE,2814,4,,0,827
DCE.cs.HOT,202109161500,SHORT,OPEN,2814,4,,6.04,827
DCE.y.HOT,202109162105,LONG,OPEN,9094,2,,5.02,828
DCE.c.HOT,202109162105,LONG,CLOSE,2442,1,,1.21,828
DCE.c.HOT,202109162105,LONG,CLOSE,2442,4,,4.84,828
DCE.c.HOT,202109162105,SHORT,OPEN,2442,5,,6.05,828
DCE.cs.HOT,202109162105,SHORT,CLOSE,2825,4,,6.04,828
DCE.cs.HOT,202109162105,LONG,OPEN,2825,3,,4.53,828
DCE.c.HOT,202109162110,SHORT,CLOSE,2444,1,,0,829
DCE.cs.HOT,202109162110,LONG,CLOSE,2820,1,,0,829
DCE.m.HOT,202109162115,LONG,CLOSE,3567,3,,4.53,830
DCE.c.HOT,202109162115,SHORT,CLOSE,2445,4,,0,830
DCE.c.HOT,202109162115,LONG,OPEN,2445,5,,6.05,830
DCE.cs.HOT,202109162115,LONG,CLOSE,2826,2,,0,830
DCE.cs.HOT,202109162115,SHORT,OPEN,2826,5,,7.55,830
DCE.m.HOT,202109162120,LONG,OPEN,3574,1,,1.51,831
DCE.cs.HOT,202109162120,SHORT,CLOSE,2828,5,,0,831
DCE.cs.HOT,202109162120,LONG,OPEN,2828,5,,7.55,831
DCE.m.HOT,202109162125,LONG,CLOSE,3575,2,,3.02,832
DCE.m.HOT,202109162125,LONG,CLOSE,3575,1,,0,832
DCE.m.HOT,202109162125,SHORT,OPEN,3575,5,,7.55,832
DCE.cs.HOT,202109162125,LONG,CLOSE,2835,3,,0,832
DCE.cs.HOT,202109162130,LONG,CLOSE,2830,2,,0,833
DCE.cs.HOT,202109162130,SHORT,OPEN,2830,5,,7.55,833
DCE.cs.HOT,202109162140,SHORT,CLOSE,2830,5,,0,835
DCE.cs.HOT,202109162140,LONG,OPEN,2830,3,,4.53,835
DCE.cs.HOT,202109162150,LONG,CLOSE,2827,1,,0,837
DCE.cs.HOT,202109162155,LONG,OPEN,2827,2,,3.02,838
DCE.cs.HOT,202109162205,LONG,CLOSE,2828,2,,0,840
DCE.cs.HOT,202109162205,LONG,CLOSE,2828,2,,0,840
DCE.cs.HOT,202109162210,LONG,OPEN,2828,2,,3.02,841
DCE.cs.HOT,202109162215,LONG,CLOSE,2828,1,,0,842
DCE.cs.HOT,202109162220,LONG,OPEN,2828,3,,4.53,843
DCE.cs.HOT,202109162225,LONG,CLOSE,2830,1,,0,844
DCE.cs.HOT,202109162225,LONG,CLOSE,2830,3,,0,844
DCE.cs.HOT,202109162225,SHORT,OPEN,2830,4,,6.04,844
DCE.cs.HOT,202109162235,SHORT,CLOSE,2826,4,,0,846
DCE.y.HOT,202109162240,LONG,CLOSE,9058,2,,5.02,847
DCE.cs.HOT,202109162240,LONG,OPEN,2823,4,,6.04,847
DCE.y.HOT,202109162245,LONG,OPEN,9058,1,,2.51,848
DCE.y.HOT,202109162250,LONG,OPEN,9030,1,,2.51,849
DCE.cs.HOT,202109162250,LONG,OPEN,2824,1,,1.51,849
DCE.m.HOT,202109170935,SHORT,CLOSE,3567,5,,0,858
DCE.m.HOT,202109170935,LONG,OPEN,3567,5,,7.55,858
DCE.cs.HOT,202109170935,LONG,CLOSE,2819,4,,0,858
DCE.cs.HOT,202109170935,LONG,CLOSE,2819,1,,0,858
DCE.cs.HOT,202109170935,SHORT,OPEN,2819,4,,6.04,858
DCE.cs.HOT,202109170940,SHORT,OPEN,2821,1,,1.51,859
DCE.y.HOT,202109171015,LONG,CLOSE,9036,1,,2.51,866
DCE.y.HOT,202109171015,LONG,CLOSE,9036,2,,0,866
DCE.y.HOT,202109171015,LONG,CLOSE,9036,1,,0,866
DCE.y.HOT,202109171015,LONG,CLOSE,9036,1,,0,866
DCE.y.HOT,202109171015,SHORT,OPEN,9036,5,,12.55,866
DCE.y.HOT,202109171035,SHORT,CLOSE,9042,5,,0,867
DCE.y.HOT,202109171035,LONG,OPEN,9042,5,,12.55,867
DCE.m.HOT,202109171040,LONG,CLOSE,3560,5,,0,868
DCE.m.HOT,202109171040,SHORT,OPEN,3560,5,,7.55,868
DCE.cs.HOT,202109171040,SHORT,CLOSE,2833,4,,0,868
DCE.cs.HOT,202109171040,SHORT,CLOSE,2833,1,,0,868
DCE.cs.HOT,202109171040,LONG,OPEN,2833,4,,6.04,868
DCE.cs.HOT,202109171045,LONG,CLOSE,2832,4,,0,869
DCE.cs.HOT,202109171045,SHORT,OPEN,2832,5,,7.55,869
DCE.cs.HOT,202109171050,SHORT,CLOSE,2836,5,,0,870
DCE.cs.HOT,202109171050,LONG,OPEN,2836,5,,7.55,870
DCE.c.HOT,202109171100,LONG,CLOSE,2440,1,,0,872
DCE.c.HOT,202109171105,LONG,CLOSE,2441,4,,0,873
DCE.c.HOT,202109171105,SHORT,OPEN,2441,5,,6.05,873
DCE.c.HOT,202109171110,SHORT,CLOSE,2441,5,,0,874
DCE.c.HOT,202109171110,LONG,OPEN,2441,2,,2.42,874
DCE.c.HOT,202109171115,LONG,CLOSE,2442,2,,0,875
DCE.c.HOT,202109171115,SHORT,OPEN,2442,3,,3.63,875
DCE.m.HOT,202109171120,SHORT,CLOSE,3559,1,,0,876
DCE.c.HOT,202109171120,SHORT,OPEN,2443,2,,2.42,876
DCE.m.HOT,202109171125,SHORT,OPEN,3561,1,,1.51,877
DCE.m.HOT,202109171340,SHORT,CLOSE,3567,1,,0,880
DCE.m.HOT,202109171345,SHORT,OPEN,3566,1,,1.51,881
DCE.c.HOT,202109171355,SHORT,CLOSE,2441,3,,0,883
DCE.m.HOT,202109171400,SHORT,CLOSE,3567,3,,0,884
DCE.m.HOT,202109171400,SHORT,CLOSE,3567,1,,0,884
DCE.m.HOT,202109171400,SHORT,CLOSE,3567,1,,0,884
DCE.m.HOT,202109171400,LONG,OPEN,3567,5,,7.55,884
DCE.c.HOT,202109171400,SHORT,OPEN,2443,3,,3.63,884
DCE.m.HOT,202109171405,LONG,CLOSE,3565,3,,0,885
DCE.c.HOT,202109171405,SHORT,CLOSE,2443,2,,0,885
DCE.c.HOT,202109171405,SHORT,CLOSE,2443,3,,0,885
DCE.c.HOT,202109171405,LONG,OPEN,2443,5,,6.05,885
DCE.m.HOT,202109171410,LONG,OPEN,3566,2,,3.02,886
DCE.m.HOT,202109171415,LONG,OPEN,3567,1,,1.51,887
DCE.cs.HOT,202109171440,LONG,CLOSE,2851,2,,0,892
DCE.cs.HOT,202109171445,LONG,CLOSE,2858,1,,0,893
DCE.m.HOT,202109171450,LONG,CLOSE,3567,1,,0,894
DCE.y.HOT,202109171450,LONG,CLOSE,8858,1,,0,894
DCE.cs.HOT,202109171450,LONG,CLOSE,2866,2,,0,894
DCE.cs.HOT,202109171450,SHORT,OPEN,2866,5,,7.55,894
DCE.m.HOT,202109171455,LONG,CLOSE,3573,1,,0,895
DCE.m.HOT,202109171455,LONG,CLOSE,3573,2,,0,895
DCE.m.HOT,202109171455,LONG,CLOSE,3573,1,,0,895
DCE.m.HOT,202109171455,SHORT,OPEN,3573,5,,7.55,895
DCE.y.HOT,202109171455,LONG,OPEN,8852,1,,2.51,895
DCE.m.HOT,202109220910,SHORT,CLOSE,3558,4,,6.04,898
DCE.y.HOT,202109220910,LONG,CLOSE,8870,4,,10.04,898
DCE.y.HOT,202109220910,LONG,CLOSE,8870,1,,2.51,898
DCE.y.HOT,202109220910,SHORT,OPEN,8870,5,,12.55,898
DCE.c.HOT,202109220910,LONG,CLOSE,2439,1,,1.21,898
DCE.cs.HOT,202109220910,SHORT,CLOSE,2854,5,,7.55,898
DCE.cs.HOT,202109220910,LONG,OPEN,2854,5,,7.55,898
DCE.m.HOT,202109220915,SHORT,OPEN,3548,4,,6.04,899
DCE.y.HOT,202109220915,SHORT,CLOSE,8878,5,,0,899
DCE.y.HOT,202109220915,LONG,OPEN,8878,5,,12.55,899
DCE.c.HOT,202109220915,LONG,OPEN,2439,1,,1.21,899
DCE.cs.HOT,202109220925,LONG,CLOSE,2875,4,,0,901
DCE.cs.HOT,202109220930,LONG,OPEN,2874,4,,6.04,902
DCE.m.HOT,202109220945,SHORT,CLOSE,3542,1,,1.51,905
DCE.m.HOT,202109220945,SHORT,CLOSE,3542,4,,0,905
DCE.m.HOT,202109220945,LONG,OPEN,3542,1,,1.51,905
DCE.c.HOT,202109220945,LONG,CLOSE,2446,4,,4.84,905
DCE.c.HOT,202109220945,LONG,CLOSE,2446,1,,0,905
DCE.c.HOT,202109220945,SHORT,OPEN,2446,4,,4.84,905
DCE.m.HOT,202109220950,LONG,CLOSE,3541,1,,0,906
DCE.m.HOT,202109220950,SHORT,OPEN,3541,1,,1.51,906
DCE.c.HOT,202109220950,SHORT,CLOSE,2448,4,,0,906
DCE.c.HOT,202109220950,LONG,OPEN,2448,5,,6.05,906
DCE.cs.HOT,202109220950,LONG,CLOSE,2878,1,,0,906
DCE.cs.HOT,202109220950,LONG,CLOSE,2878,4,,0,906
DCE.cs.HOT,202109220950,SHORT,OPEN,2878,5,,7.55,906
DCE.m.HOT,202109220955,SHORT,CLOSE,3536,1,,0,907
DCE.m.HOT,202109220955,LONG,OPEN,3536,5,,7.55,907
DCE.cs.HOT,202109221040,SHORT,CLOSE,2894,5,,0,913
DCE.cs.HOT,202109221040,LONG,OPEN,2894,5,,7.55,913
DCE.cs.HOT,202109221050,LONG,CLOSE,2895,5,,0,915
DCE.cs.HOT,202109221050,SHORT,OPEN,2895,5,,7.55,915
DCE.m.HOT,202109221105,LONG,CLOSE,3549,1,,0,918
DCE.m.HOT,202109221110,LONG,CLOSE,3545,4,,0,919
DCE.m.HOT,202109221115,SHORT,OPEN,3545,4,,6.04,920
DCE.m.HOT,202109221120,SHORT,OPEN,3542,1,,1.51,921
DCE.c.HOT,202109221120,LONG,CLOSE,2465,5,,0,921
DCE.c.HOT,202109221125,LONG,OPEN,2464,4,,4.84,922
DCE.c.HOT,202109221130,LONG,CLOSE,2465,3,,0,923
DCE.c.HOT,202109221335,LONG,CLOSE,2464,1,,0,924
DCE.c.HOT,202109221335,SHORT,OPEN,2464,5,,6.05,924
DCE.c.HOT,202109221340,SHORT,CLOSE,2462,5,,0,925
DCE.c.HOT,202109221340,LONG,OPEN,2462,4,,4.84,925
DCE.c.HOT,202109221345,LONG,CLOSE,2459,4,,0,926
DCE.c.HOT,202109221345,SHORT,OPEN,2459,5,,6.05,926
DCE.c.HOT,202109221350,SHORT,CLOSE,2459,5,,0,927
DCE.c.HOT,202109221350,LONG,OPEN,2459,4,,4.84,927
DCE.c.HOT,202109221355,LONG,OPEN,2461,1,,1.21,928
DCE.cs.HOT,202109221400,SHORT,CLOSE,2891,1,,0,929
DCE.cs.HOT,202109221410,SHORT,CLOSE,2891,4,,0,931
DCE.cs.HOT,202109221410,LONG,OPEN,2891,5,,7.55,931
DCE.cs.HOT,202109221440,LONG,CLOSE,2899,3,,0,937
DCE.cs.HOT,202109221445,LONG,CLOSE,2898,2,,0,938
DCE.cs.HOT,202109221445,SHORT,OPEN,2898,5,,7.55,938
DCE.cs.HOT,202109221450,SHORT,CLOSE,2897,5,,0,939
DCE.cs.HOT,202109221450,LONG,OPEN,2897,5,,7.55,939
DCE.m.HOT,202109221500,SHORT,CLOSE,3536,4,,0,941
DCE.m.HOT,202109221500,SHORT,CLOSE,3536,1,,0,941
DCE.cs.HOT,202109221500,LONG,CLOSE,2897,5,,0,941
DCE.cs.HOT,202109221500,SHORT,OPEN,2897,1,,1.51,941
DCE.m.HOT,202109222105,LONG,OPEN,3540,5,,7.55,942
DCE.cs.HOT,202109222105,SHORT,CLOSE,2894,1,,1.51,942
DCE.cs.HOT,202109222105,LONG,OPEN,2894,5,,7.55,942
DCE.cs.HOT,202109222125,LONG,CLOSE,2877,5,,0,946
DCE.cs.HOT,202109222125,SHORT,OPEN,2877,4,,6.04,946
DCE.cs.HOT,202109222130,SHORT,OPEN,2879,1,,1.51,947
DCE.cs.HOT,202109222140,SHORT,CLOSE,2882,1,,0,949
DCE.c.HOT,202109222145,LONG,CLOSE,2461,4,,4.84,950
DCE.cs.HOT,202109222145,SHORT,CLOSE,2880,3,,0,950
DCE.cs.HOT,202109222145,SHORT,CLOSE,2880,1,,0,950
DCE.cs.HOT,202109222145,LONG,OPEN,2880,4,,6.04,950
DCE.c.HOT,202109222150,LONG,CLOSE,2460,1,,1.21,951
DCE.c.HOT,202109222150,SHORT,OPEN,2460,5,,6.05,951
DCE.cs.HOT,202109222150,LONG,OPEN,2879,1,,1.51,951
DCE.c.HOT,202109222205,SHORT,CLOSE,2460,5,,0,954
DCE.c.HOT,202109222205,LONG,OPEN,2460,1,,1.21,954
DCE.cs.HOT,202109222205,LONG,CLOSE,2878,4,,0,954
DCE.cs.HOT,202109222205,LONG,CLOSE,2878,1,,0,954
DCE.cs.HOT,202109222205,SHORT,OPEN,2878,5,,7.55,954
DCE.c.HOT,202109222210,LONG,CLOSE,2461,1,,0,955
DCE.c.HOT,202109222210,SHORT,OPEN,2461,2,,2.42,955
DCE.c.HOT,202109222215,SHORT,OPEN,2459,3,,3.63,956
DCE.cs.HOT,202109230915,SHORT,CLOSE,2885,1,,0,968
DCE.cs.HOT,202109230920,SHORT,OPEN,2889,1,,1.51,969
DCE.cs.HOT,202109230935,SHORT,CLOSE,2886,4,,0,972
DCE.cs.HOT,202109230935,SHORT,CLOSE,2886,1,,0,972
DCE.cs.HOT,202109230935,LONG,OPEN,2886,5,,7.55,972
DCE.m.HOT,202109231000,LONG,CLOSE,3548,5,,0,977
DCE.m.HOT,202109231000,SHORT,OPEN,3548,5,,7.55,977
DCE.cs.HOT,202109231050,LONG,CLOSE,2892,5,,0,984
DCE.cs.HOT,202109231050,SHORT,OPEN,2892,5,,7.55,984
DCE.m.HOT,202109231055,SHORT,CLOSE,3539,1,,0,985
DCE.m.HOT,202109231100,SHORT,OPEN,3540,1,,1.51,986
DCE.cs.HOT,202109231100,SHORT,CLOSE,2894,5,,0,986
DCE.cs.HOT,202109231100,LONG,OPEN,2894,5,,7.55,986
DCE.cs.HOT,202109231105,LONG,CLOSE,2893,1,,0,987
DCE.m.HOT,202109231110,SHORT,CLOSE,3540,4,,0,988
DCE.m.HOT,202109231110,SHORT,CLOSE,3540,1,,0,988
DCE.m.HOT,202109231110,LONG,OPEN,3540,4,,6.04,988
DCE.cs.HOT,202109231110,LONG,OPEN,2894,1,,1.51,988
DCE.m.HOT,202109231115,LONG,CLOSE,3537,3,,0,989
DCE.m.HOT,202109231120,LONG,CLOSE,3539,1,,0,990
DCE.m.HOT,202109231120,SHORT,OPEN,3539,4,,6.04,990
DCE.cs.HOT,202109231120,LONG,CLOSE,2898,4,,0,990
DCE.cs.HOT,202109231120,LONG,CLOSE,2898,1,,0,990
DCE.cs.HOT,202109231120,SHORT,OPEN,2898,2,,3.02,990
DCE.m.HOT,202109231125,SHORT,CLOSE,3540,1,,0,991
DCE.cs.HOT,202109231125,SHORT,CLOSE,2897,2,,0,991
DCE.cs.HOT,202109231125,LONG,OPEN,2897,3,,4.53,991
DCE.m.HOT,202109231130,SHORT,OPEN,3543,1,,1.51,992
DCE.cs.HOT,202109231130,LONG,OPEN,2898,2,,3.02,992
DCE.m.HOT,202109231335,SHORT,CLOSE,3543,3,,0,993
DCE.m.HOT,202109231335,SHORT,CLOSE,3543,1,,0,993
DCE.m.HOT,202109231335,LONG,OPEN,3543,5,,7.55,993
DCE.m.HOT,202109231420,LONG,CLOSE,3543,5,,0,1002
DCE.m.HOT,202109231420,SHORT,OPEN,3543,3,,4.53,1002
DCE.m.HOT,202109231425,SHORT,CLOSE,3541,3,,0,1003
DCE.m.HOT,202109231430,SHORT,OPEN,3542,1,,1.51,1004
DCE.m.HOT,202109231435,SHORT,CLOSE,3539,1,,0,1005
DCE.m.HOT,202109231435,LONG,OPEN,3539,4,,6.04,1005
DCE.cs.HOT,202109231435,LONG,CLOSE,2892,3,,0,1005
DCE.cs.HOT,202109231435,LONG,CLOSE,2892,2,,0,1005
DCE.m.HOT,202109231440,LONG,CLOSE,3542,4,,0,1006
DCE.m.HOT,202109231440,SHORT,OPEN,3542,5,,7.55,1006
DCE.cs.HOT,202109231440,LONG,OPEN,2893,5,,7.55,1006
DCE.m.HOT,202109231445,SHORT,CLOSE,3543,5,,0,1007
DCE.m.HOT,202109231445,LONG,OPEN,3543,1,,1.51,1007
DCE.m.HOT,202109231450,LONG,CLOSE,3541,1,,0,1008
DCE.m.HOT,202109231450,SHORT,OPEN,3541,2,,3.02,1008
DCE.cs.HOT,202109231450,LONG,CLOSE,2893,1,,0,1008
DCE.m.HOT,202109231455,SHORT,CLOSE,3540,2,,0,1009
DCE.m.HOT,202109231455,LONG,OPEN,3540,3,,4.53,1009
DCE.cs.HOT,202109231455,LONG,OPEN,2889,1,,1.51,1009
DCE.m.HOT,202109231500,LONG,CLOSE,3540,3,,0,1010
DCE.m.HOT,202109231500,SHORT,OPEN,3540,1,,1.51,1010
DCE.m.HOT,202109232105,SHORT,CLOSE,3535,1,,1.51,1011
DCE.m.HOT,202109232105,LONG,OPEN,3535,5,,7.55,1011
DCE.m.HOT,202109232140,LONG,CLOSE,3528,2,,0,1018
DCE.m.HOT,202109232145,LONG,CLOSE,3528,3,,0,1019
DCE.m.HOT,202109232145,SHORT,OPEN,3528,2,,3.02,1019
DCE.cs.HOT,202109232145,LONG,CLOSE,2915,4,,6.04,1019
DCE.cs.HOT,202109232145,LONG,CLOSE,2915,1,,1.51,1019
DCE.cs.HOT,202109232145,SHORT,OPEN,2915,2,,3.02,1019
DCE.m.HOT,202109232150,SHORT,OPEN,3530,3,,4.53,1020
DCE.cs.HOT,202109232150,SHORT,OPEN,2913,3,,4.53,1020
DCE.m.HOT,202109232155,SHORT,CLOSE,3529,2,,0,1021
DCE.m.HOT,202109232155,SHORT,CLOSE,3529,3,,0,1021
DCE.m.HOT,202109232155,LONG,OPEN,3529,5,,7.55,1021
DCE.cs.HOT,202109232210,SHORT,CLOSE,2916,2,,0,1024
DCE.cs.HOT,202109232210,SHORT,CLOSE,2916,1,,0,1024
DCE.cs.HOT,202109232215,SHORT,CLOSE,2917,2,,0,1025
DCE.cs.HOT,202109232215,LONG,OPEN,2917,4,,6.04,1025
DCE.cs.HOT,202109232220,LONG,CLOSE,2916,4,,0,1026
DCE.cs.HOT,202109232220,SHORT,OPEN,2916,3,,4.53,1026
DCE.cs.HOT,202109232225,SHORT,CLOSE,2918,3,,0,1027
DCE.cs.HOT,202109232225,LONG,OPEN,2918,4,,6.04,1027
DCE.cs.HOT,202109232230,LONG,CLOSE,2918,1,,0,1028
DCE.cs.HOT,202109232235,LONG,OPEN,2917,2,,3.02,1029
DCE.m.HOT,202109240925,LONG,CLOSE,3523,5,,0,1039
DCE.m.HOT,202109240925,SHORT,OPEN,3523,5,,7.55,1039
DCE.cs.HOT,202109241050,LONG,CLOSE,2915,3,,0,1053
DCE.cs.HOT,202109241050,LONG,CLOSE,2915,2,,0,1053
DCE.cs.HOT,202109241050,SHORT,OPEN,2915,5,,7.55,1053
DCE.cs.HOT,202109241120,SHORT,CLOSE,2914,5,,0,1059
DCE.cs.HOT,202109241120,LONG,OPEN,2914,5,,7.55,1059
DCE.c.HOT,202109241355,SHORT,CLOSE,2489,2,,2.42,1066
DCE.c.HOT,202109241400,SHORT,OPEN,2487,2,,2.42,1067
DCE.c.HOT,202109241435,SHORT,CLOSE,2487,3,,3.63,1074
DCE.c.HOT,202109241440,SHORT,OPEN,2486,3,,3.63,1075
DCE.c.HOT,202109241445,SHORT,CLOSE,2486,2,,0,1076
DCE.c.HOT,202109241445,SHORT,CLOSE,2486,3,,0,1076
DCE.c.HOT,202109241445,LONG,OPEN,2486,5,,6.05,1076
DCE.c.HOT,202109241450,LONG,CLOSE,2486,5,,0,1077
DCE.c.HOT,202109241450,SHORT,OPEN,2486,5,,6.05,1077
DCE.c.HOT,202109241455,SHORT,CLOSE,2485,1,,0,1078
DCE.c.HOT,202109241500,SHORT,CLOSE,2485,3,,0,1079
DCE.m.HOT,202109242105,SHORT,CLOSE,3510,4,,6.04,1080
DCE.c.HOT,202109242105,SHORT,CLOSE,2485,1,,1.21,1080
DCE.c.HOT,202109242105,LONG,OPEN,2485,5,,6.05,1080
DCE.m.HOT,202109242110,SHORT,OPEN,3513,4,,6.04,1081
DCE.c.HOT,202109242110,LONG,CLOSE,2479,2,,0,1081
DCE.c.HOT,202109242115,LONG,OPEN,2482,1,,1.21,1082
DCE.c.HOT,202109242120,LONG,OPEN,2478,1,,1.21,1083
DCE.m.HOT,202109242250,SHORT,CLOSE,3495,1,,1.51,1101
DCE.m.HOT,202109242250,SHORT,CLOSE,3495,4,,0,1101
DCE.m.HOT,202109242250,LONG,OPEN,3495,1,,1.51,1101
DCE.m.HOT,202109242255,LONG,OPEN,3491,4,,6.04,1102
DCE.c.HOT,202109270915,LONG,CLOSE,2477,3,,0,1106
DCE.c.HOT,202109270915,LONG,CLOSE,2477,1,,0,1106
DCE.c.HOT,202109270915,LONG,CLOSE,2477,1,,0,1106
DCE.c.HOT,202109270915,SHORT,OPEN,2477,5,,6.05,1106
DCE.m.HOT,202109270920,LONG,CLOSE,3508,1,,0,1107
DCE.m.HOT,202109270920,LONG,CLOSE,3508,4,,0,1107
DCE.m.HOT,202109270920,SHORT,OPEN,3508,5,,7.55,1107
DCE.cs.HOT,202109270930,LONG,CLOSE,2926,1,,1.51,1109
DCE.cs.HOT,202109270935,LONG,OPEN,2921,1,,1.51,1110
DCE.cs.HOT,202109271005,LONG,CLOSE,2928,4,,6.04,1116
